有價證券代號及名稱,國際證券辨識號碼(ISIN Code),上市日,市場別,產業別,CFICode,備註
"DVO28500E6　聯發科股票選擇權,2026/05,履約價2850.0,買權",TWDVO850BE69,2026/04/27,期貨及選擇權,,OCESCS,
"DVO28500EL　聯發科股票選擇權,2026/05,履約價2850.0,買權",TWDVO850BEL1,2026/04/29,期貨及選擇權,,OCESCS,
"DVO28500F6　聯發科股票選擇權,2026/06,履約價2850.0,買權",TWDVO850BF68,2026/04/27,期貨及選擇權,,OCESCS,
"DVO29000E6　聯發科股票選擇權,2026/05,履約價2900.0,買權",TWDVO900BE69,2026/04/29,期貨及選擇權,,OCESCS,
"DVO29000EL　聯發科股票選擇權,2026/05,履約價2900.0,買權",TWDVO900BEL4,2026/04/29,期貨及選擇權,,OCESCS,
"DVO29000F6　聯發科股票選擇權,2026/06,履約價2900.0,買權",TWDVO900BF68,2026/04/29,期貨及選擇權,,OCESCS,
"DVO29000I6　聯發科股票選擇權,2026/09,履約價2900.0,買權",TWDVO900BI65,2026/04/27,期貨及選擇權,,OCESCS,
"DVO29500E6　聯發科股票選擇權,2026/05,履約價2950.0,買權",TWDVO950BE68,2026/04/29,期貨及選擇權,,OCESCS,
"DVO29500EL　聯發科股票選擇權,2026/05,履約價2950.0,買權",TWDVO950BEL9,2026/04/29,期貨及選擇權,,OCESCS,
"DVO29500F6　聯發科股票選擇權,2026/06,履約價2950.0,買權",TWDVO950BF67,2026/04/29,期貨及選擇權,,OCESCS,
"DVO30000E6　聯發科股票選擇權,2026/05,履約價3000.0,買權",TWDVO000CE67,2026/04/29,期貨及選擇權,,OCESCS,
"DVO30000EL　聯發科股票選擇權,2026/05,履約價3000.0,買權",TWDVO000CEL1,2026/04/29,期貨及選擇權,,OCESCS,
"DVO30000F6　聯發科股票選擇權,2026/06,履約價3000.0,買權",TWDVO000CF66,2026/04/29,期貨及選擇權,,OCESCS,
"DVO30000I6　聯發科股票選擇權,2026/09,履約價3000.0,買權",TWDVO000CI63,2026/04/29,期貨及選擇權,,OCESCS,
"DVO30500E6　聯發科股票選擇權,2026/05,履約價3050.0,買權",TWDVO050CE66,2026/04/29,期貨及選擇權,,OCESCS,
"DVO30500EL　聯發科股票選擇權,2026/05,履約價3050.0,買權",TWDVO050CEL6,2026/04/29,期貨及選擇權,,OCESCS,
"DVO30500F6　聯發科股票選擇權,2026/06,履約價3050.0,買權",TWDVO050CF65,2026/04/29,期貨及選擇權,,OCESCS,
"DVO31000E6　聯發科股票選擇權,2026/05,履約價3100.0,買權",TWDVO100CE66,2026/05/05,期貨及選擇權,,OCESCS,
"DVO31000EL　聯發科股票選擇權,2026/05,履約價3100.0,買權",TWDVO100CEL9,2026/05/05,期貨及選擇權,,OCESCS,
"DVO31000F6　聯發科股票選擇權,2026/06,履約價3100.0,買權",TWDVO100CF65,2026/05/05,期貨及選擇權,,OCESCS,
"DVO31000I6　聯發科股票選擇權,2026/09,履約價3100.0,買權",TWDVO100CI62,2026/04/29,期貨及選擇權,,OCESCS,
"DVO31500E6　聯發科股票選擇權,2026/05,履約價3150.0,買權",TWDVO150CE65,2026/05/05,期貨及選擇權,,OCESCS,
"DVO31500EL　聯發科股票選擇權,2026/05,履約價3150.0,買權",TWDVO150CEL4,2026/05/05,期貨及選擇權,,OCESCS,
"DVO31500F6　聯發科股票選擇權,2026/06,履約價3150.0,買權",TWDVO150CF64,2026/05/05,期貨及選擇權,,OCESCS,
"DVO32000E6　聯發科股票選擇權,2026/05,履約價3200.0,買權",TWDVO200CE65,2026/05/05,期貨及選擇權,,OCESCS,
"DVO32000EL　聯發科股票選擇權,2026/05,履約價3200.0,買權",TWDVO200CEL7,2026/05/05,期貨及選擇權,,OCESCS,
"DVO32000F6　聯發科股票選擇權,2026/06,履約價3200.0,買權",TWDVO200CF64,2026/05/05,期貨及選擇權,,OCESCS,
"DVO32000I6　聯發科股票選擇權,2026/09,履約價3200.0,買權",TWDVO200CI61,2026/05/05,期貨及選擇權,,OCESCS,
"DVO32500E6　聯發科股票選擇權,2026/05,履約價3250.0,買權",TWDVO250CE64,2026/05/05,期貨及選擇權,,OCESCS,
"DVO32500EL　聯發科股票選擇權,2026/05,履約價3250.0,買權",TWDVO250CEL2,2026/05/05,期貨及選擇權,,OCESCS,
"DVO32500F6　聯發科股票選擇權,2026/06,履約價3250.0,買權",TWDVO250CF63,2026/05/05,期貨及選擇權,,OCESCS,
"DVO33000E6　聯發科股票選擇權,2026/05,履約價3300.0,買權",TWDVO300CE64,2026/05/05,期貨及選擇權,,OCESCS,
"DVO33000EL　聯發科股票選擇權,2026/05,履約價3300.0,買權",TWDVO300CEL5,2026/05/05,期貨及選擇權,,OCESCS,
"DVO33000F6　聯發科股票選擇權,2026/06,履約價3300.0,買權",TWDVO300CF63,2026/05/05,期貨及選擇權,,OCESCS,
"DVO33000I6　聯發科股票選擇權,2026/09,履約價3300.0,買權",TWDVO300CI60,2026/05/05,期貨及選擇權,,OCESCS,
"DVO33500E6　聯發科股票選擇權,2026/05,履約價3350.0,買權",TWDVO350CE63,2026/05/05,期貨及選擇權,,OCESCS,
"DVO33500EL　聯發科股票選擇權,2026/05,履約價3350.0,買權",TWDVO350CEL0,2026/05/05,期貨及選擇權,,OCESCS,
"DVO33500F6　聯發科股票選擇權,2026/06,履約價3350.0,買權",TWDVO350CF62,2026/05/05,期貨及選擇權,,OCESCS,
"DVO34000E6　聯發科股票選擇權,2026/05,履約價3400.0,買權",TWDVO400CE63,2026/05/06,期貨及選擇權,,OCESCS,
"DVO34000EL　聯發科股票選擇權,2026/05,履約價3400.0,買權",TWDVO400CEL3,2026/05/06,期貨及選擇權,,OCESCS,
"DVO34000F6　聯發科股票選擇權,2026/06,履約價3400.0,買權",TWDVO400CF62,2026/05/06,期貨及選擇權,,OCESCS,
"DVO34000I6　聯發科股票選擇權,2026/09,履約價3400.0,買權",TWDVO400CI69,2026/05/05,期貨及選擇權,,OCESCS,
"DVO34500E6　聯發科股票選擇權,2026/05,履約價3450.0,買權",TWDVO450CE62,2026/05/06,期貨及選擇權,,OCESCS,
"DVO34500EL　聯發科股票選擇權,2026/05,履約價3450.0,買權",TWDVO450CEL8,2026/05/06,期貨及選擇權,,OCESCS,
"DVO34500F6　聯發科股票選擇權,2026/06,履約價3450.0,買權",TWDVO450CF61,2026/05/06,期貨及選擇權,,OCESCS,
"DVO35000E6　聯發科股票選擇權,2026/05,履約價3500.0,買權",TWDVO500CE62,2026/05/06,期貨及選擇權,,OCESCS,
"DVO35000EL　聯發科股票選擇權,2026/05,履約價3500.0,買權",TWDVO500CEL0,2026/05/06,期貨及選擇權,,OCESCS,
"DVO35000F6　聯發科股票選擇權,2026/06,履約價3500.0,買權",TWDVO500CF61,2026/05/06,期貨及選擇權,,OCESCS,
"DVO35000I6　聯發科股票選擇權,2026/09,履約價3500.0,買權",TWDVO500CI68,2026/05/06,期貨及選擇權,,OCESCS,
"DVO35500E6　聯發科股票選擇權,2026/05,履約價3550.0,買權",TWDVO550CE61,2026/05/06,期貨及選擇權,,OCESCS,
"DVO35500EL　聯發科股票選擇權,2026/05,履約價3550.0,買權",TWDVO550CEL5,2026/05/06,期貨及選擇權,,OCESCS,
"DVO35500F6　聯發科股票選擇權,2026/06,履約價3550.0,買權",TWDVO550CF60,2026/05/06,期貨及選擇權,,OCESCS,
"DVO36000E6　聯發科股票選擇權,2026/05,履約價3600.0,買權",TWDVO600CE61,2026/05/06,期貨及選擇權,,OCESCS,
"DVO36000EL　聯發科股票選擇權,2026/05,履約價3600.0,買權",TWDVO600CEL8,2026/05/06,期貨及選擇權,,OCESCS,
"DVO36000F6　聯發科股票選擇權,2026/06,履約價3600.0,買權",TWDVO600CF60,2026/05/06,期貨及選擇權,,OCESCS,
"DVO36000I6　聯發科股票選擇權,2026/09,履約價3600.0,買權",TWDVO600CI67,2026/05/06,期貨及選擇權,,OCESCS,
"DVO36500E6　聯發科股票選擇權,2026/05,履約價3650.0,買權",TWDVO650CE60,2026/05/06,期貨及選擇權,,OCESCS,
"DVO36500EL　聯發科股票選擇權,2026/05,履約價3650.0,買權",TWDVO650CEL3,2026/05/06,期貨及選擇權,,OCESCS,
"DVO36500F6　聯發科股票選擇權,2026/06,履約價3650.0,買權",TWDVO650CF69,2026/05/06,期貨及選擇權,,OCESCS,
"DVO37000E6　聯發科股票選擇權,2026/05,履約價3700.0,買權",TWDVO700CE60,2026/05/07,期貨及選擇權,,OCESCS,
"DVO37000EL　聯發科股票選擇權,2026/05,履約價3700.0,買權",TWDVO700CEL6,2026/05/07,期貨及選擇權,,OCESCS,
"DVO37000F6　聯發科股票選擇權,2026/06,履約價3700.0,買權",TWDVO700CF69,2026/05/07,期貨及選擇權,,OCESCS,
"DVO37000I6　聯發科股票選擇權,2026/09,履約價3700.0,買權",TWDVO700CI66,2026/05/06,期貨及選擇權,,OCESCS,
"DVO37500E6　聯發科股票選擇權,2026/05,履約價3750.0,買權",TWDVO750CE69,2026/05/07,期貨及選擇權,,OCESCS,
"DVO37500EL　聯發科股票選擇權,2026/05,履約價3750.0,買權",TWDVO750CEL1,2026/05/07,期貨及選擇權,,OCESCS,
"DVO37500F6　聯發科股票選擇權,2026/06,履約價3750.0,買權",TWDVO750CF68,2026/05/07,期貨及選擇權,,OCESCS,
"DVO38000E6　聯發科股票選擇權,2026/05,履約價3800.0,買權",TWDVO800CE69,2026/05/07,期貨及選擇權,,OCESCS,
"DVO38000EL　聯發科股票選擇權,2026/05,履約價3800.0,買權",TWDVO800CEL4,2026/05/07,期貨及選擇權,,OCESCS,
"DVO38000F6　聯發科股票選擇權,2026/06,履約價3800.0,買權",TWDVO800CF68,2026/05/07,期貨及選擇權,,OCESCS,
"DVO38000I6　聯發科股票選擇權,2026/09,履約價3800.0,買權",TWDVO800CI65,2026/05/07,期貨及選擇權,,OCESCS,
"DVO38500E6　聯發科股票選擇權,2026/05,履約價3850.0,買權",TWDVO850CE68,2026/05/07,期貨及選擇權,,OCESCS,
"DVO38500EL　聯發科股票選擇權,2026/05,履約價3850.0,買權",TWDVO850CEL9,2026/05/07,期貨及選擇權,,OCESCS,
"DVO38500F6　聯發科股票選擇權,2026/06,履約價3850.0,買權",TWDVO850CF67,2026/05/07,期貨及選擇權,,OCESCS,
"DVO39000E6　聯發科股票選擇權,2026/05,履約價3900.0,買權",TWDVO900CE68,2026/05/07,期貨及選擇權,,OCESCS,
"DVO39000EL　聯發科股票選擇權,2026/05,履約價3900.0,買權",TWDVO900CEL2,2026/05/07,期貨及選擇權,,OCESCS,
"DVO39000F6　聯發科股票選擇權,2026/06,履約價3900.0,買權",TWDVO900CF67,2026/05/07,期貨及選擇權,,OCESCS,
"DVO39000I6　聯發科股票選擇權,2026/09,履約價3900.0,買權",TWDVO900CI64,2026/05/07,期貨及選擇權,,OCESCS,
"DVO39500E6　聯發科股票選擇權,2026/05,履約價3950.0,買權",TWDVO950CE67,2026/05/07,期貨及選擇權,,OCESCS,
"DVO39500EL　聯發科股票選擇權,2026/05,履約價3950.0,買權",TWDVO950CEL7,2026/05/07,期貨及選擇權,,OCESCS,
"DVO39500F6　聯發科股票選擇權,2026/06,履約價3950.0,買權",TWDVO950CF66,2026/05/07,期貨及選擇權,,OCESCS,
"DVO40000I6　聯發科股票選擇權,2026/09,履約價4000.0,買權",TWDVO000DI62,2026/05/07,期貨及選擇權,,OCESCS,
"DXO01000E6　緯創股票選擇權,2026/05,履約價100.0,買權",TWDXO1000E66,2026/04/01,期貨及選擇權,,OCESCS,
"DXO01000F6　緯創股票選擇權,2026/06,履約價100.0,買權",TWDXO1000F65,2026/02/03,期貨及選擇權,,OCESCS,
"DXO01050E6　緯創股票選擇權,2026/05,履約價105.0,買權",TWDXO1050E65,2026/03/20,期貨及選擇權,,OCESCS,
"DXO01100E6　緯創股票選擇權,2026/05,履約價110.0,買權",TWDXO1100E65,2026/03/19,期貨及選擇權,,OCESCS,
"DXO01100F6　緯創股票選擇權,2026/06,履約價110.0,買權",TWDXO1100F64,2026/01/22,期貨及選擇權,,OCESCS,
"DXO01100I6　緯創股票選擇權,2026/09,履約價110.0,買權",TWDXO1100I61,2026/04/16,期貨及選擇權,,OCESCS,
"DXO01150E6　緯創股票選擇權,2026/05,履約價115.0,買權",TWDXO1150E64,2026/03/19,期貨及選擇權,,OCESCS,
"DXO01150EL　緯創股票選擇權,2026/05,履約價115.0,買權",TWDXO1150EL5,2026/04/29,期貨及選擇權,,OCESCS,
"DXO01150F6　緯創股票選擇權,2026/06,履約價115.0,買權",TWDXO1150F63,2026/04/16,期貨及選擇權,,OCESCS,
"DXO01200E6　緯創股票選擇權,2026/05,履約價120.0,買權",TWDXO1200E64,2026/03/19,期貨及選擇權,,OCESCS,
"DXO01200EL　緯創股票選擇權,2026/05,履約價120.0,買權",TWDXO1200EL8,2026/04/29,期貨及選擇權,,OCESCS,
"DXO01200F6　緯創股票選擇權,2026/06,履約價120.0,買權",TWDXO1200F63,2026/01/22,期貨及選擇權,,OCESCS,
"DXO01200I6　緯創股票選擇權,2026/09,履約價120.0,買權",TWDXO1200I60,2026/04/16,期貨及選擇權,,OCESCS,
"DXO01250E6　緯創股票選擇權,2026/05,履約價125.0,買權",TWDXO1250E63,2026/03/19,期貨及選擇權,,OCESCS,
"DXO01250EL　緯創股票選擇權,2026/05,履約價125.0,買權",TWDXO1250EL3,2026/04/29,期貨及選擇權,,OCESCS,
"DXO01250F6　緯創股票選擇權,2026/06,履約價125.0,買權",TWDXO1250F62,2026/04/16,期貨及選擇權,,OCESCS,
"DXO01300E6　緯創股票選擇權,2026/05,履約價130.0,買權",TWDXO1300E63,2026/03/19,期貨及選擇權,,OCESCS,
"DXO01300EL　緯創股票選擇權,2026/05,履約價130.0,買權",TWDXO1300EL6,2026/04/29,期貨及選擇權,,OCESCS,
"DXO01300F6　緯創股票選擇權,2026/06,履約價130.0,買權",TWDXO1300F62,2026/01/22,期貨及選擇權,,OCESCS,
"DXO01300I6　緯創股票選擇權,2026/09,履約價130.0,買權",TWDXO1300I69,2026/04/16,期貨及選擇權,,OCESCS,
"DXO01350E6　緯創股票選擇權,2026/05,履約價135.0,買權",TWDXO1350E62,2026/03/19,期貨及選擇權,,OCESCS,
"DXO01350EL　緯創股票選擇權,2026/05,履約價135.0,買權",TWDXO1350EL1,2026/04/29,期貨及選擇權,,OCESCS,
"DXO01350F6　緯創股票選擇權,2026/06,履約價135.0,買權",TWDXO1350F61,2026/04/16,期貨及選擇權,,OCESCS,
"DXO01400E6　緯創股票選擇權,2026/05,履約價140.0,買權",TWDXO1400E62,2026/03/19,期貨及選擇權,,OCESCS,
"DXO01400EL　緯創股票選擇權,2026/05,履約價140.0,買權",TWDXO1400EL4,2026/04/29,期貨及選擇權,,OCESCS,
"DXO01400F6　緯創股票選擇權,2026/06,履約價140.0,買權",TWDXO1400F61,2026/01/22,期貨及選擇權,,OCESCS,
"DXO01400I6　緯創股票選擇權,2026/09,履約價140.0,買權",TWDXO1400I68,2026/04/16,期貨及選擇權,,OCESCS,
"DXO01450E6　緯創股票選擇權,2026/05,履約價145.0,買權",TWDXO1450E61,2026/03/19,期貨及選擇權,,OCESCS,
"DXO01450EL　緯創股票選擇權,2026/05,履約價145.0,買權",TWDXO1450EL9,2026/04/29,期貨及選擇權,,OCESCS,
"DXO01450F6　緯創股票選擇權,2026/06,履約價145.0,買權",TWDXO1450F60,2026/04/16,期貨及選擇權,,OCESCS,
"DXO01500E6　緯創股票選擇權,2026/05,履約價150.0,買權",TWDXO1500E61,2026/03/19,期貨及選擇權,,OCESCS,
"DXO01500EL　緯創股票選擇權,2026/05,履約價150.0,買權",TWDXO1500EL1,2026/04/29,期貨及選擇權,,OCESCS,
"DXO01500F6　緯創股票選擇權,2026/06,履約價150.0,買權",TWDXO1500F60,2026/01/22,期貨及選擇權,,OCESCS,
"DXO01500I6　緯創股票選擇權,2026/09,履約價150.0,買權",TWDXO1500I67,2026/04/16,期貨及選擇權,,OCESCS,
"DXO01550E6　緯創股票選擇權,2026/05,履約價155.0,買權",TWDXO1550E60,2026/03/19,期貨及選擇權,,OCESCS,
"DXO01550EL　緯創股票選擇權,2026/05,履約價155.0,買權",TWDXO1550EL6,2026/04/29,期貨及選擇權,,OCESCS,
"DXO01550F6　緯創股票選擇權,2026/06,履約價155.0,買權",TWDXO1550F69,2026/04/16,期貨及選擇權,,OCESCS,
"DXO01600E6　緯創股票選擇權,2026/05,履約價160.0,買權",TWDXO1600E60,2026/04/13,期貨及選擇權,,OCESCS,
"DXO01600EL　緯創股票選擇權,2026/05,履約價160.0,買權",TWDXO1600EL9,2026/04/29,期貨及選擇權,,OCESCS,
"DXO01600F6　緯創股票選擇權,2026/06,履約價160.0,買權",TWDXO1600F69,2026/01/22,期貨及選擇權,,OCESCS,
"DXO01600I6　緯創股票選擇權,2026/09,履約價160.0,買權",TWDXO1600I66,2026/04/16,期貨及選擇權,,OCESCS,
"DXO01650E6　緯創股票選擇權,2026/05,履約價165.0,買權",TWDXO1650E69,2026/04/21,期貨及選擇權,,OCESCS,
"DXO01650EL　緯創股票選擇權,2026/05,履約價165.0,買權",TWDXO1650EL4,2026/04/29,期貨及選擇權,,OCESCS,
"DXO01650F6　緯創股票選擇權,2026/06,履約價165.0,買權",TWDXO1650F68,2026/04/21,期貨及選擇權,,OCESCS,
"DXO01700E6　緯創股票選擇權,2026/05,履約價170.0,買權",TWDXO1700E69,2026/04/22,期貨及選擇權,,OCESCS,
"DXO01700EL　緯創股票選擇權,2026/05,履約價170.0,買權",TWDXO1700EL7,2026/05/07,期貨及選擇權,,OCESCS,
"DXO01700F6　緯創股票選擇權,2026/06,履約價170.0,買權",TWDXO1700F68,2026/04/22,期貨及選擇權,,OCESCS,
"DXO01700I6　緯創股票選擇權,2026/09,履約價170.0,買權",TWDXO1700I65,2026/04/21,期貨及選擇權,,OCESCS,
"GIO00700E6　微星股票選擇權,2026/05,履約價70.0,買權",TWGIO0700E67,2026/04/01,期貨及選擇權,,OCESCS,
"GIO00700F6　微星股票選擇權,2026/06,履約價70.0,買權",TWGIO0700F66,2026/04/01,期貨及選擇權,,OCESCS,
"GIO00725E6　微星股票選擇權,2026/05,履約價72.5,買權",TWGIO0725E68,2026/04/01,期貨及選擇權,,OCESCS,
"GIO00750E6　微星股票選擇權,2026/05,履約價75.0,買權",TWGIO0750E66,2026/03/25,期貨及選擇權,,OCESCS,
"GIO00750F6　微星股票選擇權,2026/06,履約價75.0,買權",TWGIO0750F65,2026/01/30,期貨及選擇權,,OCESCS,
"GIO00750I6　微星股票選擇權,2026/09,履約價75.0,買權",TWGIO0750I62,2026/04/16,期貨及選擇權,,OCESCS,
"GIO00775E6　微星股票選擇權,2026/05,履約價77.5,買權",TWGIO0775E67,2026/03/23,期貨及選擇權,,OCESCS,
"GIO00775F6　微星股票選擇權,2026/06,履約價77.5,買權",TWGIO0775F66,2026/04/16,期貨及選擇權,,OCESCS,
"GIO00800E6　微星股票選擇權,2026/05,履約價80.0,買權",TWGIO0800E66,2026/03/20,期貨及選擇權,,OCESCS,
"GIO00800F6　微星股票選擇權,2026/06,履約價80.0,買權",TWGIO0800F65,2026/01/22,期貨及選擇權,,OCESCS,
"GIO00800I6　微星股票選擇權,2026/09,履約價80.0,買權",TWGIO0800I62,2026/04/16,期貨及選擇權,,OCESCS,
"GIO00825E6　微星股票選擇權,2026/05,履約價82.5,買權",TWGIO0825E67,2026/03/19,期貨及選擇權,,OCESCS,
"GIO00825F6　微星股票選擇權,2026/06,履約價82.5,買權",TWGIO0825F66,2026/04/16,期貨及選擇權,,OCESCS,
"GIO00850E6　微星股票選擇權,2026/05,履約價85.0,買權",TWGIO0850E65,2026/03/19,期貨及選擇權,,OCESCS,
"GIO00850F6　微星股票選擇權,2026/06,履約價85.0,買權",TWGIO0850F64,2026/01/22,期貨及選擇權,,OCESCS,
"GIO00850I6　微星股票選擇權,2026/09,履約價85.0,買權",TWGIO0850I61,2026/04/16,期貨及選擇權,,OCESCS,
"GIO00875E6　微星股票選擇權,2026/05,履約價87.5,買權",TWGIO0875E66,2026/03/19,期貨及選擇權,,OCESCS,
"GIO00875F6　微星股票選擇權,2026/06,履約價87.5,買權",TWGIO0875F65,2026/04/16,期貨及選擇權,,OCESCS,
"GIO00900E6　微星股票選擇權,2026/05,履約價90.0,買權",TWGIO0900E65,2026/03/19,期貨及選擇權,,OCESCS,
"GIO00900F6　微星股票選擇權,2026/06,履約價90.0,買權",TWGIO0900F64,2026/01/22,期貨及選擇權,,OCESCS,
"GIO00900I6　微星股票選擇權,2026/09,履約價90.0,買權",TWGIO0900I61,2026/04/16,期貨及選擇權,,OCESCS,
"GIO00925E6　微星股票選擇權,2026/05,履約價92.5,買權",TWGIO0925E66,2026/03/19,期貨及選擇權,,OCESCS,
"GIO00925F6　微星股票選擇權,2026/06,履約價92.5,買權",TWGIO0925F65,2026/04/16,期貨及選擇權,,OCESCS,
"GIO00950E6　微星股票選擇權,2026/05,履約價95.0,買權",TWGIO0950E64,2026/03/19,期貨及選擇權,,OCESCS,
"GIO00950F6　微星股票選擇權,2026/06,履約價95.0,買權",TWGIO0950F63,2026/01/22,期貨及選擇權,,OCESCS,
"GIO00950I6　微星股票選擇權,2026/09,履約價95.0,買權",TWGIO0950I60,2026/04/16,期貨及選擇權,,OCESCS,
"GIO00975E6　微星股票選擇權,2026/05,履約價97.5,買權",TWGIO0975E65,2026/03/19,期貨及選擇權,,OCESCS,
"GIO00975F6　微星股票選擇權,2026/06,履約價97.5,買權",TWGIO0975F64,2026/04/16,期貨及選擇權,,OCESCS,
"GIO01000E6　微星股票選擇權,2026/05,履約價100.0,買權",TWGIO1000E62,2026/03/19,期貨及選擇權,,OCESCS,
"GIO01000F6　微星股票選擇權,2026/06,履約價100.0,買權",TWGIO1000F61,2026/01/22,期貨及選擇權,,OCESCS,
"GIO01000I6　微星股票選擇權,2026/09,履約價100.0,買權",TWGIO1000I68,2026/04/16,期貨及選擇權,,OCESCS,
"GIO01050E6　微星股票選擇權,2026/05,履約價105.0,買權",TWGIO1050E61,2026/03/19,期貨及選擇權,,OCESCS,
"GIO01050F6　微星股票選擇權,2026/06,履約價105.0,買權",TWGIO1050F60,2026/04/16,期貨及選擇權,,OCESCS,
"GIO01100E6　微星股票選擇權,2026/05,履約價110.0,買權",TWGIO1100E61,2026/03/19,期貨及選擇權,,OCESCS,
"GIO01100F6　微星股票選擇權,2026/06,履約價110.0,買權",TWGIO1100F60,2026/01/22,期貨及選擇權,,OCESCS,
"GIO01100I6　微星股票選擇權,2026/09,履約價110.0,買權",TWGIO1100I67,2026/04/16,期貨及選擇權,,OCESCS,
"GIO01150E6　微星股票選擇權,2026/05,履約價115.0,買權",TWGIO1150E60,2026/03/19,期貨及選擇權,,OCESCS,
"GIO01200F6　微星股票選擇權,2026/06,履約價120.0,買權",TWGIO1200F69,2026/01/22,期貨及選擇權,,OCESCS,
"GXO01500F6　可成股票選擇權,2026/06,履約價150.0,買權",TWGXO1500F67,2026/03/05,期貨及選擇權,,OCESCS,
